,fruit,stage,nir_850,nir_940,R,G,B,temp_c,humidity_pct,voc_ppm
1284,avocado,raw,0.59,0.4082,36,112,56,15.51,85.84,2.6353
1285,avocado,raw,0.5766,0.3987,25,114,51,11.58,87.78,2.7697
1286,avocado,raw,0.5778,0.3956,32,118,54,15.6,87.07,3.2203
1287,avocado,raw,0.5849,0.3964,25,116,57,11.42,89.65,2.7662
1288,avocado,raw,0.5821,0.4045,32,118,52,13.9,87.24,2.8066
1289,avocado,raw,0.5815,0.4028,27,112,59,13.43,88.88,3.1082
1290,avocado,raw,0.5788,0.4025,33,106,47,12.5,86.82,2.8699
1291,avocado,raw,0.5788,0.4114,36,120,59,13.73,90.6,3.3506
1292,avocado,raw,0.5879,0.3934,33,120,60,12.5,87.95,3.2448
1293,avocado,raw,0.5737,0.407,39,110,63,12.53,86.54,2.8183
1294,avocado,raw,0.5876,0.3993,39,117,48,12.54,89.71,2.9585
1295,avocado,raw,0.5812,0.3972,32,117,52,13.48,88.09,2.9997
1296,avocado,raw,0.5843,0.4111,29,117,51,13.52,88.82,2.8246
1297,avocado,raw,0.5798,0.4099,35,121,53,15.36,92.16,2.9765
1298,avocado,raw,0.5741,0.408,33,112,56,13.13,85.59,3.0008
1299,avocado,raw,0.5819,0.403,33,112,54,12.28,85.02,3.1205
1300,avocado,raw,0.5784,0.4026,35,118,51,14.26,87.28,2.8008
1301,avocado,raw,0.5791,0.3906,34,112,52,12.12,84.99,2.7727
1302,avocado,raw,0.5749,0.397,38,116,50,13.56,88.47,2.7148
1303,avocado,raw,0.5835,0.4051,31,117,49,12.59,88.58,3.2533
1304,avocado,raw,0.5814,0.4031,30,119,52,12.33,89.91,3.0071
1305,avocado,raw,0.5692,0.4043,37,110,54,14.85,88.17,2.8094
1306,avocado,raw,0.5876,0.411,34,114,56,11.58,84.85,3.3197
1307,avocado,raw,0.5769,0.4059,31,116,53,12.3,89.57,3.1159
1308,avocado,raw,0.5732,0.411,34,111,57,12.12,87.84,2.9716
1309,avocado,raw,0.5747,0.4058,32,110,53,13.38,85.07,3.2224
1310,avocado,raw,0.5738,0.4053,33,115,57,12.94,88.79,2.685
1311,avocado,raw,0.5847,0.4003,38,113,59,13.06,88.85,3.1813
1312,avocado,raw,0.5832,0.4044,37,116,51,15.17,88.58,2.4413
1313,avocado,raw,0.5997,0.3925,29,116,59,12.12,89.08,2.7675
1314,avocado,raw,0.5838,0.3923,39,109,49,14.96,85.13,3.1636
1315,avocado,raw,0.5878,0.4066,33,120,53,12.86,90.04,3.024
1316,avocado,raw,0.583,0.4089,32,121,54,12.55,88.29,3.1633
1317,avocado,raw,0.5877,0.3964,40,118,58,13.47,88.65,2.9693
1318,avocado,raw,0.5918,0.4087,38,117,53,13.22,87.76,3.4557
1319,avocado,raw,0.576,0.4155,39,113,48,11.8,87.33,3.3014
1320,avocado,raw,0.5673,0.4052,32,117,59,13.98,90.41,2.8689
1321,avocado,raw,0.5838,0.4028,35,116,55,12.83,89.84,2.8124
1322,avocado,raw,0.5751,0.406,29,115,54,13.59,86.42,2.716
1323,avocado,raw,0.5815,0.4077,26,113,47,15.31,90.03,3.021
1324,avocado,raw,0.5857,0.4041,40,119,55,11.31,89.72,3.6374
1325,avocado,raw,0.5886,0.4043,28,115,56,13.07,86.2,3.1817
1326,avocado,raw,0.5764,0.4101,37,110,55,14.87,88.73,2.9043
1327,avocado,raw,0.5833,0.4082,36,113,55,14.53,86.9,2.6471
1328,avocado,raw,0.57,0.4065,24,111,52,12.53,88.11,3.1159
1329,avocado,raw,0.5777,0.4135,32,121,58,14.76,87.16,3.3672
1330,avocado,raw,0.5865,0.4053,42,120,64,13.09,88.87,2.9429
1331,avocado,raw,0.5774,0.4093,38,115,63,14.66,88.66,2.8943
1332,avocado,raw,0.589,0.4111,33,116,54,15.31,87.15,2.9635
1333,avocado,raw,0.585,0.4158,30,113,51,15.83,88.3,2.3907
1334,avocado,raw,0.5737,0.407,31,116,49,15.07,86.95,2.9563
1335,avocado,raw,0.5836,0.4008,30,117,63,15.7,84.11,2.9443
1336,avocado,raw,0.5838,0.4101,35,115,54,15.21,86.41,2.7951
1337,avocado,raw,0.577,0.4066,38,107,57,14.2,89.58,2.9066
1338,avocado,raw,0.588,0.4014,24,118,54,15.52,89.32,3.6394
1339,avocado,raw,0.5752,0.412,32,113,62,12.51,87.86,3.0415
1340,avocado,raw,0.5836,0.4034,35,119,57,12.52,89.54,2.9145
1341,avocado,raw,0.5743,0.4078,39,116,56,14.77,89.53,2.4042
1342,avocado,raw,0.578,0.403,35,116,46,14.98,90.66,3.0995
1343,avocado,raw,0.5781,0.3933,30,117,58,14.06,86.52,2.8096
1344,avocado,raw,0.5757,0.4065,44,116,57,15.37,87.22,2.9438
1345,avocado,raw,0.5858,0.3986,33,118,52,14.67,85.76,3.664
1346,avocado,raw,0.59,0.4062,26,111,55,14.9,88.81,3.2016
1347,avocado,raw,0.5748,0.4065,36,103,54,13.19,88.77,2.4842
1348,avocado,raw,0.587,0.4053,33,111,50,15.52,87.07,2.6383
1349,avocado,raw,0.5743,0.4015,40,114,53,15.91,90.6,3.1058
1350,avocado,raw,0.5842,0.4017,31,121,54,15.02,87.92,2.7217
1351,avocado,raw,0.5723,0.3998,33,119,56,15.81,86.85,3.3203
1352,avocado,raw,0.5737,0.4112,33,115,58,14.83,88.16,3.1603
1353,avocado,raw,0.5769,0.4167,31,117,59,12.49,87.88,2.7343
1354,avocado,raw,0.5734,0.4064,35,112,51,15.82,87.79,2.6631
1355,avocado,raw,0.5834,0.3977,39,117,56,14.65,84.45,2.6853
1356,avocado,raw,0.5846,0.4069,27,118,47,13.27,86.28,2.8239
1357,avocado,raw,0.5919,0.397,32,111,58,12.45,86.71,3.4216
1358,avocado,raw,0.5837,0.3957,29,116,54,12.43,83.81,2.6724
1359,avocado,raw,0.5748,0.4063,26,111,60,14.04,85.75,2.8494
1360,avocado,raw,0.58,0.4074,40,111,51,14.97,86.82,2.8865
1361,avocado,raw,0.5818,0.404,33,118,54,14.73,82.76,3.0532
1362,avocado,raw,0.5799,0.4026,37,115,50,15.05,86.07,2.6633
1363,avocado,raw,0.5716,0.401,32,112,56,13.28,91.28,3.3116
1364,avocado,raw,0.5736,0.3931,30,110,55,13.84,87.73,3.2876
1365,avocado,raw,0.5876,0.41,35,119,53,14.81,88.12,3.4311
1366,avocado,raw,0.5839,0.4092,37,118,58,13.63,86.44,3.0936
1367,avocado,raw,0.5891,0.4115,35,112,49,13.84,88.6,2.6301
1368,avocado,raw,0.5824,0.3951,40,118,50,13.32,85.75,2.863
1369,avocado,raw,0.5844,0.3992,25,121,51,15.82,85.15,3.4455
1370,avocado,raw,0.58,0.4015,32,111,49,16.54,86.22,2.8684
1371,avocado,raw,0.5827,0.415,36,119,62,14.17,88.67,3.1397
1372,avocado,raw,0.58,0.4105,31,113,56,13.15,87.24,3.3578
1373,avocado,raw,0.579,0.4091,29,111,46,14.24,90.62,2.5967
1374,avocado,raw,0.5804,0.4024,40,120,56,13.06,87.26,2.6442
1375,avocado,raw,0.5704,0.4056,35,116,53,16.04,88.73,3.6086
1376,avocado,raw,0.5765,0.4048,29,114,51,15.84,84.06,2.6071
1377,avocado,raw,0.5853,0.4014,35,111,56,14.33,86.89,2.8861
1378,avocado,raw,0.5713,0.3986,27,115,50,15.76,85.16,2.768
1379,avocado,raw,0.5864,0.3988,33,117,55,16.43,83.43,2.705
1380,avocado,raw,0.5907,0.4008,31,108,48,16.65,85.51,2.7975
1381,avocado,raw,0.5772,0.4032,31,119,55,16.95,86.08,3.1308
1382,avocado,raw,0.5914,0.3993,30,114,56,14.08,85.78,2.8172
1383,avocado,raw,0.5853,0.4038,37,116,62,14.39,88.67,2.6044
1384,avocado,raw,0.5724,0.4067,36,107,53,15.39,88.53,3.0894
1385,avocado,raw,0.5836,0.3982,39,112,55,14.99,89.93,2.7948
1386,avocado,raw,0.5814,0.4013,38,116,48,13.94,86.57,2.9538
1387,avocado,raw,0.5775,0.3996,34,120,54,13.28,84.88,3.6369
1388,avocado,raw,0.5778,0.4084,36,107,51,14.46,86.41,2.9089
1389,avocado,raw,0.5758,0.4128,38,118,59,15.01,84.96,2.5881
1390,avocado,raw,0.5945,0.4023,31,109,53,13.71,87.65,3.174
1391,avocado,raw,0.5831,0.4042,29,112,53,13.18,84.49,3.2098
1392,avocado,raw,0.5678,0.3938,37,111,54,12.94,87.37,3.4984
1393,avocado,raw,0.5852,0.4081,34,114,57,14.11,85.29,2.5683
1394,avocado,raw,0.574,0.4102,28,117,57,14.98,87.16,3.1055
1395,avocado,raw,0.5852,0.4124,33,117,57,15.06,83.68,2.7959
1396,avocado,raw,0.5828,0.4006,39,117,58,14.22,83.56,2.4405
1397,avocado,raw,0.576,0.406,35,112,62,13.5,84.81,2.89
1398,avocado,raw,0.5766,0.4076,27,112,52,12.53,86.49,3.0826
1399,avocado,raw,0.5738,0.4059,32,111,55,15.34,89.0,3.2146
1400,avocado,fresh,0.6011,0.4278,65,89,46,14.16,89.81,5.3366
1401,avocado,fresh,0.5996,0.4175,71,97,50,13.57,89.51,5.0527
1402,avocado,fresh,0.596,0.413,64,91,50,13.7,87.15,4.6527
1403,avocado,fresh,0.5986,0.4068,65,92,48,13.98,88.5,5.1703
1404,avocado,fresh,0.5993,0.4116,67,90,52,14.13,88.94,5.0999
1405,avocado,fresh,0.5977,0.4176,62,84,50,14.05,89.33,5.5214
1406,avocado,fresh,0.6064,0.4155,72,94,50,13.62,88.13,5.0739
1407,avocado,fresh,0.6044,0.4171,59,93,51,14.37,88.9,5.9961
1408,avocado,fresh,0.5996,0.4119,61,83,51,13.95,87.03,5.284
1409,avocado,fresh,0.6011,0.4276,66,87,53,13.43,85.53,4.9239
1410,avocado,fresh,0.604,0.4115,61,91,46,13.65,90.85,4.3802
1411,avocado,fresh,0.6094,0.42,72,92,48,12.98,86.59,4.6512
1412,avocado,fresh,0.5963,0.4157,63,87,45,14.86,88.64,4.6498
1413,avocado,fresh,0.5967,0.42,68,90,46,15.16,86.51,5.3838
1414,avocado,fresh,0.5959,0.4203,66,94,42,13.74,87.13,4.8973
1415,avocado,fresh,0.6069,0.4244,71,87,49,14.05,84.49,5.3926
1416,avocado,fresh,0.6037,0.4214,67,89,52,14.96,86.82,4.8108
1417,avocado,fresh,0.6056,0.4227,60,89,45,14.17,85.8,4.7743
1418,avocado,fresh,0.5999,0.4207,69,86,54,15.25,85.08,4.7927
1419,avocado,fresh,0.593,0.4091,72,86,47,13.99,90.7,4.846
1420,avocado,fresh,0.6024,0.4185,61,96,55,15.13,87.06,5.2461
1421,avocado,fresh,0.6044,0.42,70,83,48,13.87,88.72,5.3716
1422,avocado,fresh,0.5944,0.4222,65,85,43,15.28,87.37,4.7895
1423,avocado,fresh,0.602,0.4166,62,84,50,13.45,88.72,5.5785
1424,avocado,fresh,0.6021,0.4234,76,92,46,15.21,89.1,4.6849
1425,avocado,fresh,0.612,0.414,69,90,46,14.25,85.91,5.4505
1426,avocado,fresh,0.6078,0.4218,70,92,53,14.98,84.8,4.9526
1427,avocado,fresh,0.5953,0.4249,63,87,52,15.06,87.68,5.1704
1428,avocado,fresh,0.598,0.4205,65,90,52,13.71,84.1,5.0817
1429,avocado,fresh,0.6142,0.424,63,87,50,15.43,87.17,5.9112
1430,avocado,fresh,0.5988,0.421,68,96,43,14.82,88.85,5.7147
1431,avocado,fresh,0.6054,0.4184,61,95,48,14.49,87.29,5.7019
1432,avocado,fresh,0.603,0.4235,72,87,54,14.71,85.48,5.1984
1433,avocado,fresh,0.5975,0.4239,70,92,51,15.29,86.47,5.7352
1434,avocado,fresh,0.6163,0.4229,65,95,49,13.5,85.57,5.2242
1435,avocado,fresh,0.6035,0.4178,60,99,53,15.48,86.39,4.6962
1436,avocado,fresh,0.5976,0.4205,69,85,49,14.4,87.33,5.3899
1437,avocado,fresh,0.5976,0.4121,61,94,43,14.61,85.2,5.3398
1438,avocado,fresh,0.6007,0.421,69,88,48,13.74,86.72,4.6437
1439,avocado,fresh,0.6075,0.4134,63,90,49,13.52,87.67,4.8336
1440,avocado,fresh,0.5954,0.421,69,87,51,14.9,89.13,6.0634
1441,avocado,fresh,0.602,0.4269,67,90,49,13.98,83.51,5.2064
1442,avocado,fresh,0.6055,0.4291,69,95,44,14.0,85.59,5.5378
1443,avocado,fresh,0.5926,0.4247,65,95,52,14.0,85.02,5.5591
1444,avocado,fresh,0.608,0.4189,64,83,46,14.44,85.07,5.4011
1445,avocado,fresh,0.6047,0.4238,57,92,51,15.5,88.96,5.9668
1446,avocado,fresh,0.5987,0.4194,62,93,52,14.07,86.54,4.315
1447,avocado,fresh,0.6004,0.4185,69,86,49,15.08,83.61,4.5384
1448,avocado,fresh,0.5961,0.416,56,91,59,13.54,86.32,4.8603
1449,avocado,fresh,0.6028,0.4275,62,92,50,13.55,87.4,4.7364
1450,avocado,fresh,0.5988,0.4198,63,91,46,15.24,87.21,5.7923
1451,avocado,fresh,0.5977,0.4153,73,86,43,14.07,88.49,5.4376
1452,avocado,fresh,0.6086,0.4205,68,90,50,14.17,87.24,4.8856
1453,avocado,fresh,0.6022,0.4219,65,94,55,14.97,86.25,6.3431
1454,avocado,fresh,0.5945,0.4216,61,96,44,13.9,86.03,5.4546
1455,avocado,fresh,0.6094,0.4202,61,85,52,15.25,86.24,5.3036
1456,avocado,fresh,0.6054,0.4257,65,86,43,14.35,86.88,5.3536
1457,avocado,fresh,0.6027,0.4207,62,87,55,15.2,87.19,4.7196
1458,avocado,fresh,0.6015,0.4147,66,92,47,15.59,89.92,5.101
1459,avocado,fresh,0.5973,0.4205,72,90,52,14.38,84.9,5.2284
1460,avocado,fresh,0.6079,0.421,65,93,45,13.1,91.11,4.7259
1461,avocado,fresh,0.6111,0.4268,64,96,53,14.25,87.61,4.6652
1462,avocado,fresh,0.6014,0.4072,67,88,45,15.36,84.82,5.6044
1463,avocado,fresh,0.6011,0.4166,63,93,43,14.88,87.32,4.9868
1464,avocado,fresh,0.6035,0.4254,68,89,54,15.22,87.68,4.6509
1465,avocado,fresh,0.5918,0.4134,71,90,50,13.52,84.48,4.0931
1466,avocado,fresh,0.5999,0.4301,62,83,39,14.41,85.32,5.3929
1467,avocado,fresh,0.5918,0.4213,69,99,52,14.77,87.84,4.7352
1468,avocado,fresh,0.6023,0.4191,64,92,47,14.1,87.54,5.6005
1469,avocado,fresh,0.6051,0.4265,65,89,55,14.78,88.02,5.1941
1470,avocado,fresh,0.5976,0.4104,68,92,43,14.95,87.53,6.3869
1471,avocado,fresh,0.6061,0.4187,64,82,55,15.09,87.22,5.9594
1472,avocado,fresh,0.6038,0.4193,61,95,46,14.21,86.59,4.1192
1473,avocado,fresh,0.5927,0.4295,62,91,48,15.17,87.19,5.048
1474,avocado,fresh,0.5992,0.4219,65,91,45,13.69,88.39,4.9493
1475,avocado,fresh,0.5906,0.4309,57,88,55,14.07,89.56,4.7563
1476,avocado,fresh,0.5966,0.4171,63,87,52,14.08,88.18,4.5065
1477,avocado,fresh,0.5965,0.415,65,92,56,14.44,88.31,4.9782
1478,avocado,fresh,0.6098,0.4266,65,96,51,13.78,89.3,5.4161
1479,avocado,fresh,0.6044,0.4316,62,90,45,13.74,84.91,4.7376
1480,avocado,fresh,0.6037,0.4194,63,89,50,13.66,89.77,5.2427
1481,avocado,fresh,0.6022,0.4164,66,89,54,12.72,90.81,5.5432
1482,avocado,fresh,0.5931,0.4176,60,91,40,12.7,88.17,5.0944
1483,avocado,fresh,0.606,0.4171,64,88,43,13.19,85.8,5.6256
1484,avocado,fresh,0.6126,0.4243,65,88,51,14.48,88.04,5.5977
1485,avocado,fresh,0.5919,0.4244,67,84,54,12.64,88.29,5.3275
1486,avocado,fresh,0.5978,0.4153,63,89,51,13.5,89.98,6.0688
1487,avocado,fresh,0.6054,0.4087,59,98,49,14.09,88.75,4.9676
1488,avocado,fresh,0.6044,0.4243,72,90,45,14.28,87.74,5.3997
1489,avocado,fresh,0.6081,0.4137,72,91,52,13.79,86.09,4.5574
1490,avocado,fresh,0.5892,0.4306,65,90,52,14.37,88.24,5.02
1491,avocado,fresh,0.5985,0.4218,60,86,49,14.2,86.72,5.3054
1492,avocado,fresh,0.5976,0.4172,66,86,44,14.23,88.74,4.9057
1493,avocado,fresh,0.6134,0.4141,71,96,49,13.33,87.23,5.0414
1494,avocado,fresh,0.6011,0.4154,66,99,57,14.32,88.57,5.3942
1495,avocado,fresh,0.6116,0.4187,67,99,51,13.98,84.37,4.8848
1496,avocado,fresh,0.5962,0.4173,69,78,52,12.47,90.05,4.4118
1497,avocado,fresh,0.6022,0.4226,60,90,54,12.97,87.63,4.5581
1498,avocado,fresh,0.6059,0.4097,58,92,56,13.52,87.37,5.0716
1499,avocado,fresh,0.6044,0.4128,60,91,52,13.6,85.24,5.1542
1500,avocado,fresh,0.5887,0.4139,61,92,45,13.59,87.37,4.4987
1501,avocado,fresh,0.5989,0.4223,65,89,52,14.21,90.24,4.3085
1502,avocado,fresh,0.6106,0.4219,58,90,48,13.35,86.85,4.0101
1503,avocado,fresh,0.5865,0.4237,64,90,38,12.73,88.78,4.8518
1504,avocado,fresh,0.5951,0.4282,60,90,51,13.43,87.1,5.2395
1505,avocado,fresh,0.6044,0.4207,64,94,59,13.83,86.75,5.9973
1506,avocado,fresh,0.5955,0.4158,67,90,49,13.34,89.22,4.8441
1507,avocado,fresh,0.6056,0.418,64,88,47,14.1,91.37,5.3144
1508,avocado,fresh,0.6021,0.4197,70,83,48,14.13,86.32,5.6916
1509,avocado,fresh,0.5957,0.4098,60,88,47,13.51,87.02,4.7419
1510,avocado,fresh,0.603,0.4189,67,87,45,13.11,87.91,4.5021
1511,avocado,fresh,0.5977,0.4253,66,88,54,13.63,86.13,3.9379
1512,avocado,fresh,0.6032,0.4233,61,95,48,13.72,86.48,4.4562
1513,avocado,fresh,0.5913,0.4256,63,92,45,13.59,86.86,5.1541
1514,avocado,fresh,0.599,0.4215,63,91,51,13.01,87.43,5.594
1515,avocado,fresh,0.5946,0.4202,63,85,49,12.86,90.42,4.727
1516,avocado,fresh,0.6018,0.4329,65,89,52,13.06,83.94,5.2491
1517,avocado,fresh,0.5906,0.4144,63,84,55,13.33,90.75,5.1198
1518,avocado,fresh,0.5981,0.414,62,89,49,14.1,86.5,5.0329
1519,avocado,fresh,0.6083,0.4215,70,85,45,12.29,89.62,4.6651
1520,avocado,fresh,0.6007,0.4113,62,78,55,12.31,90.4,4.2097
1521,avocado,fresh,0.6023,0.4149,65,95,52,14.05,86.76,5.1809
1522,avocado,fresh,0.6046,0.4217,66,95,51,13.83,87.16,5.1108
1523,avocado,fresh,0.5905,0.4235,53,90,44,14.39,86.47,4.1291
1524,avocado,fresh,0.5959,0.4168,61,92,48,14.35,84.34,5.0875
1525,avocado,fresh,0.5977,0.429,60,91,49,13.44,89.28,4.7898
1526,avocado,fresh,0.5949,0.4128,66,92,57,14.18,87.88,5.4944
1527,avocado,fresh,0.6021,0.4106,65,87,48,13.13,88.12,5.1535
1528,avocado,fresh,0.5921,0.4214,62,92,55,13.64,87.21,4.4729
1529,avocado,fresh,0.5938,0.4213,68,96,58,12.96,88.29,5.5398
1530,avocado,fresh,0.603,0.4169,66,99,44,14.18,87.19,4.5577
1531,avocado,fresh,0.6025,0.4149,60,91,53,13.98,87.48,4.1557
1532,avocado,fresh,0.6002,0.415,67,91,49,14.55,88.78,4.4741
1533,avocado,fresh,0.6018,0.4133,68,95,49,14.24,87.7,3.8371
1534,avocado,fresh,0.5966,0.4211,62,92,46,14.55,88.4,4.795
1535,avocado,fresh,0.5928,0.4127,68,86,57,13.47,88.65,5.3957
1536,avocado,fresh,0.5991,0.4233,59,84,52,14.58,87.67,5.484
1537,avocado,fresh,0.6101,0.4228,72,92,54,14.43,90.87,4.9834
1538,avocado,fresh,0.6052,0.4179,60,95,53,13.2,87.4,5.106
1539,avocado,fresh,0.5996,0.4191,68,84,53,14.43,87.85,5.2295
1540,avocado,fresh,0.6003,0.4217,63,99,47,13.31,85.91,5.5434
1541,avocado,fresh,0.5938,0.418,60,82,49,13.14,85.62,4.4964
1542,avocado,fresh,0.592,0.4299,64,91,49,14.49,91.3,5.2853
1543,avocado,fresh,0.5919,0.4136,61,88,56,13.65,86.77,5.0497
1544,avocado,fresh,0.5993,0.4251,63,93,49,14.24,85.03,5.2427
1545,avocado,fresh,0.5981,0.4248,62,91,54,13.97,89.68,4.7
1546,avocado,fresh,0.6146,0.4202,64,94,43,13.92,84.37,4.7369
1547,avocado,fresh,0.5991,0.4211,69,93,40,14.13,85.85,4.6468
1548,avocado,fresh,0.5948,0.4181,70,89,49,13.93,83.91,5.5064
1549,avocado,fresh,0.5937,0.4259,62,89,51,13.96,86.16,4.3581
1550,avocado,fresh,0.5934,0.4173,63,92,50,15.12,88.43,4.5154
1551,avocado,fresh,0.606,0.4191,61,95,48,14.2,86.22,4.6346
1552,avocado,fresh,0.6037,0.4192,59,92,57,14.58,88.25,5.0626
1553,avocado,fresh,0.5946,0.4143,72,89,47,14.14,85.84,5.8044
1554,avocado,fresh,0.5966,0.4217,57,95,53,13.56,84.47,5.6231
1555,avocado,fresh,0.5967,0.4251,68,86,53,14.96,88.69,5.448
1556,avocado,fresh,0.5999,0.4187,64,96,45,14.36,86.07,4.5297
1557,avocado,fresh,0.6023,0.4194,61,87,44,13.89,86.5,5.0935
1558,avocado,fresh,0.5965,0.42,71,87,50,14.3,91.54,5.8277
1559,avocado,fresh,0.5981,0.4211,65,86,47,13.87,88.93,4.2434
1560,avocado,fresh,0.6044,0.4258,65,84,47,14.56,84.87,4.4761
1561,avocado,fresh,0.5982,0.416,65,89,47,13.67,85.97,6.2959
1562,avocado,fresh,0.5981,0.4132,61,86,52,14.57,86.78,4.6879
1563,avocado,fresh,0.6064,0.4307,69,94,51,13.32,90.67,4.8145
1564,avocado,fresh,0.5964,0.4135,65,86,50,15.1,84.32,4.5027
1565,avocado,fresh,0.6057,0.4219,63,87,48,14.44,91.04,4.4946
1566,avocado,fresh,0.612,0.422,66,90,51,14.2,86.89,4.2298
1567,avocado,fresh,0.6027,0.4201,63,90,50,13.72,87.72,5.8028
1568,avocado,fresh,0.6097,0.4217,71,87,52,13.78,86.73,5.2492
1569,avocado,fresh,0.6046,0.4153,67,85,51,14.35,83.93,4.444
1570,avocado,fresh,0.6018,0.423,63,92,55,14.39,87.92,5.2092
1571,avocado,fresh,0.5997,0.4216,66,87,49,14.54,89.99,4.4792
1572,avocado,fresh,0.6054,0.4237,60,95,47,14.3,84.83,5.6045
1573,avocado,fresh,0.5969,0.422,65,89,52,13.61,88.49,3.7542
1574,avocado,fresh,0.6003,0.4286,64,98,47,15.16,86.72,6.0143
1575,avocado,fresh,0.6018,0.4181,65,97,47,15.6,84.06,4.9514
1576,avocado,fresh,0.6132,0.4242,66,95,44,14.68,89.48,4.911
1577,avocado,fresh,0.5982,0.4226,66,84,50,14.6,87.45,5.167
1578,avocado,fresh,0.6041,0.4187,57,84,53,14.36,85.72,4.6602
1579,avocado,fresh,0.5964,0.4257,65,85,49,13.77,85.79,5.6187
1580,avocado,fresh,0.601,0.4211,58,89,51,15.19,86.15,5.3023
1581,avocado,fresh,0.6022,0.4318,56,85,48,15.51,90.95,4.5313
1582,avocado,fresh,0.6041,0.4194,63,93,49,13.88,88.69,4.5447
1583,avocado,fresh,0.6055,0.4223,70,95,50,14.66,87.57,5.5769
1584,avocado,fresh,0.5999,0.4132,61,92,52,14.48,85.69,4.4995
1585,avocado,fresh,0.6045,0.4344,60,87,54,14.89,85.05,4.701
1586,avocado,fresh,0.5946,0.4248,61,89,46,14.57,84.53,5.704
1587,avocado,fresh,0.6012,0.4251,69,90,47,15.9,87.66,6.1094
1588,avocado,fresh,0.5929,0.4192,61,97,53,15.07,87.05,4.8356
1589,avocado,fresh,0.5976,0.4188,61,94,54,14.88,87.88,5.7227
1590,avocado,fresh,0.5991,0.4063,60,91,52,13.85,86.06,4.4655
1591,avocado,fresh,0.6113,0.4206,60,86,53,14.21,87.25,4.6754
1592,avocado,fresh,0.5996,0.4109,64,88,37,13.77,89.74,5.4763
1593,avocado,fresh,0.5965,0.4097,63,92,51,15.09,86.43,4.8275
1594,avocado,fresh,0.6012,0.4306,66,88,51,13.79,86.9,5.3279
1595,avocado,fresh,0.6058,0.4194,57,86,53,13.67,86.86,4.4782
1596,avocado,fresh,0.5948,0.4218,62,88,49,14.2,84.5,5.3385
1597,avocado,fresh,0.6015,0.4258,68,92,53,13.99,87.46,5.207
1598,avocado,fresh,0.5937,0.4175,66,93,44,13.6,85.99,4.253
1599,avocado,fresh,0.6028,0.415,66,85,48,15.41,86.94,4.7318
1600,avocado,spoiled,0.6425,0.449,41,45,31,14.77,83.24,22.335
1601,avocado,spoiled,0.649,0.4467,46,47,43,15.43,80.2,18.9658
1602,avocado,spoiled,0.645,0.4498,48,59,46,13.73,80.85,19.8342
1603,avocado,spoiled,0.633,0.4582,41,51,45,13.02,80.87,19.2418
1604,avocado,spoiled,0.6404,0.451,49,45,36,17.13,83.98,18.8025
1605,avocado,spoiled,0.6494,0.4409,43,49,43,12.55,83.78,19.4142
1606,avocado,spoiled,0.6401,0.4363,45,46,42,15.62,83.44,22.0509
1607,avocado,spoiled,0.6404,0.4415,42,53,44,15.85,82.42,21.9592
1608,avocado,spoiled,0.6429,0.4465,48,50,31,15.63,85.11,19.0602
1609,avocado,spoiled,0.6471,0.4562,42,50,40,15.29,78.67,18.3009
1610,avocado,spoiled,0.6318,0.4474,47,51,38,14.52,81.26,20.7138
1611,avocado,spoiled,0.6368,0.4458,46,47,38,12.62,85.86,19.5517
1612,avocado,spoiled,0.638,0.4535,50,45,45,13.11,82.58,23.0733
1613,avocado,spoiled,0.6437,0.4523,43,50,39,13.51,82.97,18.9166
1614,avocado,spoiled,0.6413,0.4556,43,52,39,12.77,81.76,18.702
1615,avocado,spoiled,0.6321,0.4404,43,47,39,12.93,81.11,21.7808
1616,avocado,spoiled,0.6417,0.454,42,53,41,14.52,80.35,20.965
1617,avocado,spoiled,0.6386,0.4519,50,53,40,16.41,83.31,23.6741
1618,avocado,spoiled,0.6395,0.4576,44,55,40,13.18,84.73,20.2438
1619,avocado,spoiled,0.6396,0.4514,42,49,33,13.89,82.33,21.8854
1620,avocado,spoiled,0.6516,0.4412,44,51,45,16.77,84.17,22.2314
1621,avocado,spoiled,0.6414,0.4449,45,51,34,13.07,84.08,20.2388
1622,avocado,spoiled,0.6364,0.4439,47,47,44,14.77,79.1,19.4065
1623,avocado,spoiled,0.6559,0.4487,40,49,34,14.69,81.78,18.0301
1624,avocado,spoiled,0.6375,0.4572,42,50,39,15.92,79.91,18.7416
1625,avocado,spoiled,0.6326,0.4481,49,50,33,13.53,81.92,17.86
1626,avocado,spoiled,0.6462,0.4598,43,50,40,14.32,81.67,20.4558
1627,avocado,spoiled,0.6346,0.4455,46,53,37,14.76,81.68,21.1531
1628,avocado,spoiled,0.6391,0.4499,48,47,41,17.85,84.08,19.4719
1629,avocado,spoiled,0.6458,0.4542,48,46,44,16.14,79.61,20.5673
1630,avocado,spoiled,0.6458,0.4477,48,48,45,16.25,82.57,18.266
1631,avocado,spoiled,0.6413,0.4486,42,46,36,15.12,83.92,19.6469
1632,avocado,spoiled,0.6452,0.4464,49,52,37,13.89,82.58,19.0802
1633,avocado,spoiled,0.6385,0.449,48,52,40,16.9,83.23,23.1533
1634,avocado,spoiled,0.6271,0.4398,44,45,38,13.58,83.61,19.0847
1635,avocado,spoiled,0.6377,0.4501,53,52,37,15.84,81.34,19.0611
1636,avocado,spoiled,0.6417,0.4469,49,50,42,14.61,81.82,22.6274
